umap_x,umap_y,umap_z,department,culture,medium,object_name,object_begin_date
4.449952,3.1627846,-1.9831393,Drawings and Prints,Unknown,Pen and ink on brown paper,Drawing ; Ornament and Architecture,1887
6.6811295,-2.9921947,-5.5041656,Drawings and Prints,Unknown,Unknown,Book,1554
-3.0737412,5.1136274,-6.692535,European Sculpture and Decorative Arts,European,Peridot,Necklace,1800
-6.041553,-2.7658386,8.2338085,Arms and Armor,Italian,Brass,Rosette,1565
-1.6026326,-2.4261556,-1.3654443,Drawings and Prints,Unknown,Lithograph and tint stones,Print,1854
-7.269271,-8.162205,4.547259,Drawings and Prints,Unknown,"Etching, aquatint",Print,1931
9.310689,-0.8508751,8.934745,Drawings and Prints,Unknown,Die-cut,"Baseball card, print",1896
-4.253054,-2.0881474,0.37348622,Modern and Contemporary Art,Unknown,Graphite with incising on paper,Drawing,1966
-9.45186,-0.5781171,-4.313014,Drawings and Prints,Unknown,Engraving,Print,1525
-3.7200365,-2.0505962,-1.6812084,Drawings and Prints,Unknown,Illustrations: colotypes,Book,1959
4.743978,-7.6666627,0.15918408,The American Wing,Unknown,Pressed glass,Tumbler,1850
-3.347147,-2.4622986,-1.2941918,Drawings and Prints,Unknown,Color wood engraving; printed in black and two colors,Print,1932
-2.984146,10.559335,2.3379538,Costume Institute,Italian,"cotton, silk",Dress,1950
5.268317,-4.008742,-0.070159875,Drawings and Prints,Unknown,Engraving and etching,Print,1531
0.5996102,-2.0308955,6.536064,Ancient Near Eastern Art,Iran,Ceramic,Rhyton,-1000
-5.511976,3.6133292,-15.386447,Greek and Roman Art,"Greek, Attic",Terracotta,Volute-krater fragment,-530
0.85039383,-2.1806219,-0.62114984,Drawings and Prints,Unknown,Illustrations: etching and engraving,Book ; Ornament and Architecture,1732
-4.808706,-14.810246,-9.184427,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-530
-5.1226664,-10.267548,2.6679535,Costume Institute,French,"leather, silk",Pumps,1914
-1.1032609,-2.370789,-1.3419536,Drawings and Prints,Unknown,Printed book with etched and engraved illustrations,Book,1836
-2.2513282,1.2899321,3.5070095,Arms and Armor,Flemish,"Steel, wood",Halberd,1525
-6.2380824,-0.7425626,8.191718,European Sculpture and Decorative Arts,British,Bronze,Medal,1843
0.6165651,0.19145639,10.077952,European Paintings,Unknown,Oil on canvas,Painting,1825
7.04302,0.2083373,8.393628,Drawings and Prints,Unknown,Engraving,Print,1500
10.915752,-4.0063376,-0.45134866,Drawings and Prints,Unknown,Etching,Print,1775
-4.6449604,-9.721943,-7.103175,Drawings and Prints,Unknown,Lithograph,Print,1935
4.3353815,-3.8621926,-3.5122318,Drawings and Prints,Unknown,Etching,Print,1769
-3.5738547,15.567316,-10.881955,Islamic Art,Unknown,"Stucco; carved, painted",Fragment,800
3.0465033,3.3368924,0.27024838,Drawings and Prints,Unknown,Graphite,Drawing,1926
-9.256398,-4.539595,1.525583,Egyptian Art,Unknown,Gold,"Beads, cylinder",-1473
-1.4346236,5.480468,8.104015,Asian Art,China,Red-brown clay,Figure,960
10.886591,11.703509,8.796551,Drawings and Prints,Unknown,Commercial color lithograph,Print,1888
0.9917232,-5.791404,14.557671,Drawings and Prints,Unknown,Commercial color lithograph,Print,1888
-2.4488542,1.4548217,3.5714583,European Sculpture and Decorative Arts,possibly French,Needle lace,Strip,1595
4.3575716,-7.7092648,0.5070109,Drawings and Prints,Unknown,Albumen photograph,Photograph,1888
0.30036935,-3.227968,4.3454566,Drawings and Prints,Unknown,Engraving,Print,1550
-3.1874325,-2.2267249,-0.79557014,Photographs,Unknown,Photogravure,Photograph,1909
9.833047,2.0127013,3.0481179,Drawings and Prints,Unknown,Wood engraving,Print,1858
-8.458453,4.987859,-0.07146135,Drawings and Prints,Unknown,Pen and black ink on gray paper,Letter,1845
-6.5262055,2.8129735,-5.8272986,Drawings and Prints,Unknown,Unknown,Book,1760
-0.044895966,-1.7783966,6.057829,"Arts of Africa, Oceania, and the Americas",Peruvian; north coast (?),Ceramic,Spindle whorl,1
2.533069,-6.0367074,-2.2816758,Egyptian Art,Unknown,Glazed steatite,"Scarab, Amun-re",-1070
4.091114,-7.63104,-6.2867856,The Cloisters,French,Pot metal glass with vitreous paint,Panel,1135
16.752836,2.4761286,8.604054,Drawings and Prints,Unknown,Albumen photograph,Photograph,1885
-3.686607,-7.0331745,2.6572833,The American Wing,American,"Gold, opals, peridot",Pendant,1905
-2.7495193,3.0652137,-1.6926872,Modern and Contemporary Art,Unknown,"Gold, enamel, silver, pearls",Pendant-brooch,1978
8.003234,6.2609873,-6.750729,"Arts of Africa, Oceania, and the Americas",Asmat people,"Wood, Cassowary claw",Spear,1900
7.0824943,1.2138491,-5.890015,Islamic Art,Unknown,Copper,Coin,693
0.61970556,-4.994832,-9.486898,Costume Institute,Greek,silk,Ensemble,1800
-2.7094798,2.7089384,8.181684,Costume Institute,American,silk,Cocktail Dress,1958
5.0357885,-1.1096694,-0.44450969,"Arts of Africa, Oceania, and the Americas",Moche,"Ceramic, slip",Bottle,300
-1.0330611,-6.9189863,3.023741,Arms and Armor,Japanese,"Iron, lacquer, silk",Chin mask (Ho-ate) with gorget,1590
-3.519155,3.2712452,-5.064769,Drawings and Prints,Unknown,Commercial color photolithograph,Print,1920
-7.0364056,-1.4348135,7.9798393,Drawings and Prints,Unknown,Illustrations: lithographs,Book,1865
-6.053034,14.869343,4.0365195,Drawings and Prints,Unknown,Commercial color lithograph,Baseball card,1957
-7.0174937,-2.2030878,-5.332017,Drawings and Prints,Unknown,Etching,Print,1924
0.11531549,-8.2145605,-0.026599191,Egyptian Art,Unknown,Light and medium green glass,Glass Cane fragments (7),-1295
-4.2429576,-5.333361,-1.25791,Drawings and Prints,Unknown,Commercial photolithograph,"Print, baseball",1921
0.8852781,-4.5405393,-9.641663,European Sculpture and Decorative Arts,Spanish,Silk and metal thread,Passementerie,1600
-7.150186,-1.1065047,2.3440382,Egyptian Art,Unknown,"Faience
","amulet, fly (?)",-1981
1.4393817,0.00708185,8.696754,Drawings and Prints,Unknown,Color linocut,Print,1931
-3.3085213,5.610728,-1.4792297,Photographs,Unknown,Film negative,Negative,1928
10.13421,8.396243,-0.23262474,Drawings and Prints,Unknown,Commercial color lithograph,Print,1900
4.1756296,7.2651415,9.996273,Asian Art,Japan,Silk,Piece,1700
-7.233194,1.2701637,8.526441,European Sculpture and Decorative Arts,"possibly Southern German, Nuremberg",Boxwood and fruitwood,Bowl,1535
-10.740691,-8.5416565,-4.817933,Egyptian Art,Unknown,Schist,"Amulet, Taweret",-1390
6.861622,-12.052333,3.6887743,Drawings and Prints,Unknown,Commercial color lithograph,Baseball card,1909
4.1128817,5.00555,6.4136176,European Sculpture and Decorative Arts,French,"Silver, parcel-gilt",Bowl,1450
2.766157,-2.8155494,-8.80459,Costume Institute,British,"cotton, wool",Round gown,1793
-10.271522,4.385664,1.7143958,The American Wing,American,"Oak, poplar, pearwood or applewood veneer",Cabinet,1857
0.946812,7.454939,-3.6436653,Costume Institute,American,"synthetic fiber, metal",Earrings,1967
-0.48719114,-2.1572826,0.0795616,Drawings and Prints,Unknown,Engraving,Print,1807
-6.446292,-0.5012085,8.315149,Costume Institute,British,"suede, leather",Pumps,1988
0.39008382,-2.1658087,-0.46143934,Drawings and Prints,Unknown,"Mixed method engraving and etching, printed in brown ink",Print,1764
11.937835,-10.312908,-6.9944677,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-530
-3.3862553,-6.82404,2.3287206,Costume Institute,American,"leather, metal thread",Evening shoes,1922
4.1166263,3.1050832,-1.7629086,Drawings and Prints,Unknown,"Etching and drypoint, printed in black ink on ivory laid paper; fourth state of four (Glasgow)",Print,1879
-2.2960727,3.5963166,9.5422735,Arms and Armor,Japanese,Unknown,Sword-hilt collar and pommel (Fuchigashira),1590
0.14137162,7.8095784,3.7578654,Musical Instruments,German,"Rosewood, cloth, ivory, felt",Upright (Giraffe) Piano,1820
0.9430508,7.7627006,-8.765897,Asian Art,Japan,Ivory,Netsuke,1800
2.7630725,3.6191275,-7.1386237,Costume Institute,French,silk,Ensemble,1885
-5.688228,3.512074,-5.922822,Drawings and Prints,Unknown,Etching; first edition,Print Ornament & Architecture,1618
3.95268,8.886591,-3.7884645,Costume Institute,French,silk,Garters,1785
10.785322,-3.6867156,-0.17378463,Drawings and Prints,Unknown,Hand-colored etching,Print,1813
-1.7043548,1.0892475,6.592084,Drawings and Prints,Unknown,Watercolor and Ink,Drawing Ornament & Architecture,1845
-7.2121353,-3.9661427,-12.661432,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-530
0.8259096,1.8241416,-11.412165,Costume Institute,British,"wool, synthetic, mother-of-pearl, metal",Dress,2010
0.55635184,10.603334,5.7417345,European Sculpture and Decorative Arts,"Chinese, for European market",Hard-paste porcelain,Plate,1745
-1.4546099,-2.4189293,-1.3116624,Drawings and Prints,Unknown,Etching and engraving,Print,1841
10.085562,0.6229943,-0.44777346,Drawings and Prints,Unknown,Lithograph; second state of two (Delteil),Print,1846
8.758024,-0.14554171,-9.672704,Photographs,Unknown,Film negative,Negative,1935
-1.370989,-4.900591,-3.6393201,Asian Art,China,Silk;  on silk,Sleeve Band,1700
-8.018409,-8.825317,-1.6352065,Egyptian Art,Unknown,Wood,Coffin fragment (?),-1550
-1.6806477,4.9460235,-2.0326443,Photographs,Unknown,Film negative,Negative,1941
10.577657,-3.9017012,0.8474847,Drawings and Prints,Unknown,"Etching; first state, second proof",Print,1924
0.58476067,-4.849153,2.0720212,Photographs,Unknown,Albumen silver print,Photograph,1870
2.5679357,-6.0083966,-2.31757,Egyptian Art,Unknown,Cupreous metal,"Music, sistrum, Hathor emblem, Bat, Tapenu",-1186
0.10245899,-1.9089586,0.32609236,Drawings and Prints,Unknown,Etching and engraving,Print,1761
0.82592255,1.8240787,-11.4120455,Costume Institute,British,"leather, brass",Boots,2011
7.4223304,-7.3483667,-1.6263076,Asian Art,Japan,"Paper, silk",Stencil,1800
4.2170854,-3.8581593,-3.4452875,Drawings and Prints,Unknown,Etching,Print,1765
-4.536438,-3.789286,4.9539595,Greek and Roman Art,"Greek, South Italian, Tarentine",Terracotta,"Antefix, head of Medusa",-450
-0.20277953,-1.9649364,0.46640807,Drawings and Prints,Unknown,Not illustrated,Book,1797
4.9487677,2.5810618,8.248348,"Arts of Africa, Oceania, and the Americas",Democratic Republic of Congo,"Raffia, cowrie shells, glass beads.",Hat element,1800
4.965794,-12.511778,-1.3286266,European Sculpture and Decorative Arts,German,Silk,Piece,1800
2.3119032,-0.0707315,0.5629946,Drawings and Prints,Unknown,Engraving,Print,1495
7.81656,-13.9526825,7.619702,Drawings and Prints,Unknown,"Albumen print photograph, cabinet card","Baseball card, photograph",1887
2.642691,-1.223981,1.0705178,Drawings and Prints,Unknown,Etching,"Print, Fete, Ornament & Architecture",1629
0.31009403,-2.3983474,-0.99648994,Drawings and Prints,Unknown,Etching and engraving; second state,Print,1768
-0.35556835,-8.663141,-1.4761592,Asian Art,Japan,"White porcelain with slip relief; decorated with blue under the glaze, polychrome enamels (Arita ware)",Vase,1700
-3.3743532,-7.3838124,1.457365,The American Wing,American,Pewter,Pitcher,1835
7.73091,-8.763049,-6.832938,Greek and Roman Art,Roman,Glass,Bead,-670
-4.7201996,6.4737415,0.82937,Asian Art,Japan,Woodblock print; ink and color on paper,Print,1850
1.4247212,7.9541144,3.735645,European Sculpture and Decorative Arts,German,"Gold, enamel",Medal,1612
-5.4089193,-5.6496983,-1.6826437,Drawings and Prints,Unknown,Commercial photolithograph,"Print, baseball",1960
-7.0231943,-5.4620934,1.4213481,Asian Art,China,Bronze alloy,Bowl,1700
-1.1260207,-2.4023693,-1.3888313,Drawings and Prints,Unknown,Plates: engraving,Book,1841
-1.9633968,10.412091,-0.9430025,The American Wing,American,Earthenware,Vase,1874
-1.6623192,-2.5180097,-1.3352816,Drawings and Prints,Unknown,Etching and engraving,Print,1854
-0.5805288,-2.0551503,0.6164566,Drawings and Prints,Unknown,Engraving and etching on chine collé,Print,1825
-4.5908656,-1.8164761,-0.96117264,Drawings and Prints,Unknown,Chine collé of black Canson paper on printed text from Leviathan,Print,2000
2.7128363,3.053626,-1.8282297,Drawings and Prints,Unknown,Graphite on wove paper adhered to canvas with perforations on left edge for binding.,Drawing,1897
10.213967,1.4829103,2.9148042,Drawings and Prints,Unknown,Etching,Print,1762
7.6094437,3.2998924,8.348745,Costume Institute,American or European,cotton,Stockings,1700
8.586514,6.281768,4.741388,Asian Art,China,Jade,Scabbard ornament,1867
6.0828385,6.8274293,0.3646612,Costume Institute,American,wool,Bathing suit,1920
17.16287,2.8934634,8.900208,Drawings and Prints,Unknown,Albumen photograph,Photograph,1885
-3.3156028,-7.2041273,-3.6412601,Drawings and Prints,Unknown,Color lithograph,"Print, Trade Card",1800
8.592954,-2.4688907,4.728002,Islamic Art,Unknown,Bronze,Bottle,400
-2.4548326,0.7870599,3.867452,"Arts of Africa, Oceania, and the Americas",Chimú,Silver,Disk,1300
-4.2874494,-5.7612877,8.218497,Drawings and Prints,Unknown,Etching; second state of two,Print,1896
-2.9930704,10.568169,2.329771,Costume Institute,Italian,"leather, plastic, metal",Evening sandals,1960
1.4105588,4.2822104,-2.0775106,Modern and Contemporary Art,Unknown,Etching,Unknown,1921
6.4486704,-5.8450594,-1.0376463,Costume Institute,European,silk,Socks,1800
2.564593,5.806085,0.77375925,Costume Institute,American,Silk,Hat,1943
-8.985838,-4.3838186,1.1401756,Egyptian Art,Unknown,Faience,"Game piece, conical, burial 8",-1504
-1.0847607,-2.6247964,-1.657291,Drawings and Prints,Unknown,Lithograph,Print,1829
0.89105576,7.2782807,-3.7298656,Costume Institute,American,Synthetic,Bodysuit,1971
-3.2290485,1.605709,4.0056977,European Sculpture and Decorative Arts,Italian or Dalmatian,"Needle lace, reticello",Border,1500
0.07088345,-2.000232,0.16036646,European Paintings,Unknown,"Oil on paper, laid down on canvas",Painting,1777
-8.460721,4.9950852,-0.06332689,Drawings and Prints,Unknown,Pen and black ink,Drawing,1851
5.762872,-3.7479324,0.47053307,Drawings and Prints,Unknown,Pen and brown ink; leadpoint or soft black chalk,Drawing,1492
-1.0213082,-2.4420183,-1.4392719,Drawings and Prints,Unknown,Lithograph,Book,1829
-3.1618774,1.9621265,4.1119795,European Sculpture and Decorative Arts,German or Netherlandish,Ivory,Statuette,1585
-1.9608679,-0.7341103,6.8592973,Egyptian Art,Unknown,Greywacke,Palette,-3850
-3.2228591,-7.2339373,-15.866208,Greek and Roman Art,"Greek, Attic",Terracotta,Kylix fragment,-500
0.5557562,10.602073,5.740902,European Sculpture and Decorative Arts,"French, Trévoux (Lyons Mint)",Silver,Hot milk pot,1741
-2.0134454,-2.3421361,-1.280409,Drawings and Prints,Unknown,"Wood engraving on India paper, mounted on thin card",Print,1864
0.99173033,-5.7914014,14.557678,Drawings and Prints,Unknown,Commercial color lithograph,Print,1888
0.5205638,0.13405769,9.748382,Drawings and Prints,Unknown,Engraving and hand coloring (watercolor),Print,1838
9.067763,4.8475633,4.7075343,European Sculpture and Decorative Arts,"British, London",Silver gilt,Box ,1766
7.0321155,-5.057384,-4.0077133,Drawings and Prints,Unknown,"Black chalk, heightened with white on blue paper",Drawing,1646
1.0620004,5.7030225,7.068511,Asian Art,China,Earthenware,Jar,-399
11.099467,1.0099391,-7.698786,Drawings and Prints,Unknown,Commercial color lithograph,Print,1888
1.4346133,7.9479494,3.7315042,Arms and Armor,German,"Steel, wood (cherry), staghorn",Wheellock pistol,1565
-1.0329455,5.5664597,-10.290519,Costume Institute,French,"metal, plastic, glass",Jewelry Set,1970
-0.67404497,-2.1772926,5.9333105,Asian Art,Pakistan (ancient region of Gandhara),Metal,Reliquary,50
-4.2801747,-3.9165719,5.1840096,Greek and Roman Art,Carthaginian,Glass,Bead,-375
6.812927,-3.7591865,4.4051733,Arms and Armor,Italian,Steel,Dirk,1601
0.9966384,7.627288,-8.463638,Asian Art,Japan,"Lacquer, kinji, gold, silver, red and coloured hiramakie, takamakie, inlaid eyes; Interior: fundame",Inrō,1800
-6.2779417,-0.69542426,8.216229,Costume Institute,British,silk,Dress,1900
4.9664593,-12.516949,-1.3292102,European Sculpture and Decorative Arts,German,Cotton,Piece,1800
-3.1367807,0.04722851,3.3575091,"Arts of Africa, Oceania, and the Americas",Taíno,Stone,Beads,900
-6.759826,-3.0749733,8.073749,European Sculpture and Decorative Arts,Italian,"Needle lace, punto in aria",Border,1600
-5.3176603,0.24134511,-4.8613772,Costume Institute,French,silk,Ball gown,1895
-0.4445577,4.79755,-7.695119,Egyptian Art,Unknown,Glass,"Beads, string",-1550
1.221357,12.556839,-3.5885222,Greek and Roman Art,Roman,Glass,"Fragment, striped mosaic, rim",0
3.4455986,-3.8281538,3.0111415,Musical Instruments,Bolivian,Bamboo,Choquela,1900
5.3959737,6.459891,0.8011323,The American Wing,American,"Silk, woven",Ribbon,1960
-2.0307019,3.2540393,-2.0298772,Photographs,Unknown,Chromogenic print,Photograph,1972
4.613491,5.558629,-3.2977011,The American Wing,Unknown,Wood; Maple,Plate,1700
-1.2348585,4.0387945,-7.383839,Photographs,Unknown,Film negative,Negative,1933
0.20002802,-2.4075768,-1.0389829,Drawings and Prints,Unknown,Etching,Print,1786
-2.7058132,3.653713,4.3038597,Arms and Armor,probably Italian or French,"Velvet, metallic thread, leather",Pair of pistol holsters,1725
5.0510015,-4.3226295,-0.26821718,Drawings and Prints,Unknown,"Pen and brown ink, brush and brown wash, squared in black chalk",Drawing,1500
17.158085,2.888654,8.895793,Drawings and Prints,Unknown,Albumen photograph,Photograph,1885
0.6068566,13.728928,11.605323,Drawings and Prints,Unknown,Commercial color lithograph,Print,1888
-0.19827232,9.956041,12.468632,Drawings and Prints,Unknown,Commercial color lithograph,Print,1880
6.8353653,-8.841903,-2.9368153,Arms and Armor,Japanese,"Copper-gold alloy (shakudō), gold",Pair of sword-grip ornaments (Menuki),1601
0.32325947,-7.1216664,-5.3832693,The American Wing,British (American market),"Earthenware, transfer-printed",Plate,1831
6.8364053,-8.842556,-2.9363747,Arms and Armor,Japanese,"Copper-gold alloy (shakudō), gold, copper",Sword guard (Tsuba),1601
0.020821078,8.001337,3.5050697,European Sculpture and Decorative Arts,German,Brass,Key,1600
0.6696222,1.1162403,-2.6948073,Drawings and Prints,Unknown,Black chalk.,Drawing Collection Ornament & Architecture,1700
-9.2014265,-6.8241777,-10.471333,Photographs,Unknown,Albumen silver print from glass negative,Photograph,1865
-2.8679318,6.6522465,-3.0302837,Egyptian Art,Unknown,Tempera on paper,"Facsimile, Amenemhat Surer (TT 48), inscription",-1390
